class,obj_vox,real_dice,tier,res,mode,tier_native_res,K,auroc,ap,transfer_dice,transfer_precision,transfer_recall,margin,retrieval_at1
autochthon_right,103581,,backbone,16,dense,24,1,0.9302958846092224,,0.22017338871955872,0.3640259802341461,0.1578110009431839,0.09172824770212173,0.30921053886413574
autochthon_right,103581,,backbone,24,dense,24,1,0.9444724917411804,,0.36982548236846924,0.5349007844924927,0.2826095521450043,0.09053162485361099,0.4202531576156616
autochthon_right,104923,,backbone,16,dense,24,1,0.8294299840927124,,0.18344160914421082,0.27051547169685364,0.1387731432914734,0.08181199431419373,0.30666667222976685
autochthon_right,104923,,backbone,24,dense,24,1,0.8678966760635376,,0.2254781723022461,0.2914291322231293,0.183868408203125,0.07398862391710281,0.34170854091644287
autochthon_right,99204,,backbone,16,dense,24,1,0.8664585947990417,,0.4637064039707184,0.6921631693840027,0.348635196685791,0.06344428658485413,0.3401360511779785
autochthon_right,99204,,backbone,24,dense,24,1,0.8637199401855469,,0.5249472856521606,0.5732281804084778,0.48416760563850403,0.07480616867542267,0.5426997542381287
autochthon_right,84762,,backbone,16,dense,24,1,0.538809061050415,,0.006298690568655729,0.010953379794955254,0.0044202739372849464,0.10245505720376968,0.06956521421670914
autochthon_right,84762,,backbone,24,dense,24,1,0.6503369212150574,,0.03780573979020119,0.04565465822815895,0.03225967288017273,0.08169808238744736,0.08517350256443024
autochthon_right,10794,,backbone,16,dense,24,1,0.9485270380973816,,0.027011893689632416,0.019810086116194725,0.04244100674986839,0.03164633736014366,0.20689654350280762
autochthon_right,10794,,backbone,24,dense,24,1,0.8639056086540222,,0.19527527689933777,0.1327395737171173,0.36922115087509155,0.05282657966017723,0.4285714626312256
autochthon_right,136235,,backbone,16,dense,24,1,0.9044628143310547,,0.3836471736431122,0.4784271717071533,0.3202109932899475,0.0936206504702568,0.42131978273391724
autochthon_right,136235,,backbone,24,dense,24,1,0.946784496307373,,0.4942761957645416,0.4198795258998871,0.6007142066955566,0.09797199815511703,0.639175295829773
autochthon_right,125452,,backbone,16,dense,24,1,0.7694548964500427,,0.19458699226379395,0.13489682972431183,0.34902724623680115,0.08033112436532974,0.5029239654541016
autochthon_right,125452,,backbone,24,dense,24,1,0.8007568717002869,,0.3906613886356354,0.3048549294471741,0.5436926484107971,0.07703781127929688,0.4557522237300873
autochthon_right,125167,,backbone,16,dense,24,1,0.8678626418113708,,0.392252653837204,0.4107208847999573,0.37537381052970886,0.1330438256263733,0.625668466091156
autochthon_right,125167,,backbone,24,dense,24,1,0.903323769569397,,0.47201693058013916,0.4074832499027252,0.5608375668525696,0.1265011727809906,0.6388309001922607
autochthon_right,78228,,backbone,16,dense,24,1,0.9034684300422668,,0.47749772667884827,0.4809058606624603,0.4741375148296356,0.09227631986141205,0.7647058963775635
autochthon_right,78228,,backbone,24,dense,24,1,0.852057933807373,,0.6304115056991577,0.6229450106620789,0.6380591988563538,0.09499292075634003,0.6969696879386902
autochthon_right,115163,,backbone,16,dense,24,1,0.9562582969665527,,0.4771544337272644,0.38222676515579224,0.6348130702972412,0.11248182505369186,0.8198757767677307
autochthon_right,115163,,backbone,24,dense,24,1,0.9577001929283142,,0.5436352491378784,0.45378199219703674,0.6778576374053955,0.11098790913820267,0.8107476234436035
autochthon_right,123383,,backbone,16,dense,24,1,0.928610622882843,,0.5344673991203308,0.6604467034339905,0.4488498568534851,0.09332899004220963,0.5574712753295898
autochthon_right,123383,,backbone,24,dense,24,1,0.9200649261474609,,0.5738228559494019,0.6705098152160645,0.5015060901641846,0.09182317554950714,0.5782312750816345
autochthon_right,62021,,backbone,16,dense,24,1,0.9237403273582458,,0.33571162819862366,0.3169982135295868,0.35677310824394226,0.11523520201444626,0.573913037776947
autochthon_right,62021,,backbone,24,dense,24,1,0.9405298233032227,,0.2726496160030365,0.23513972759246826,0.32439813017845154,0.13367635011672974,0.6229507923126221
autochthon_right,117920,,backbone,16,dense,24,1,0.8122652173042297,,0.24327294528484344,0.44330891966819763,0.16763180494308472,0.1224258542060852,0.32278481125831604
autochthon_right,117920,,backbone,24,dense,24,1,0.840236246585846,,0.38311338424682617,0.5428531765937805,0.29600968956947327,0.11905661225318909,0.4062500298023224
autochthon_right,67838,,backbone,16,dense,24,1,0.9062188863754272,,0.2242765724658966,0.18015174567699432,0.2970280945301056,0.0925072655081749,0.29629629850387573
autochthon_right,67838,,backbone,24,dense,24,1,0.8741851449012756,,0.34577178955078125,0.3185529112815857,0.3780767321586609,0.09384310245513916,0.598705530166626
brachiocephalic_trunk,2638,,backbone,16,dense,24,1,0.9182227849960327,,0.0,0.0,0.0,0.050377123057842255,0.0
brachiocephalic_trunk,2638,,backbone,24,dense,24,1,0.9423217177391052,,0.027335988357663155,0.10805587470531464,0.01564721204340458,0.06703173369169235,0.10000000149011612
brachiocephalic_trunk,1259,,backbone,16,dense,24,1,0.6921992301940918,,0.0001079502108041197,6.458142161136493e-05,0.00032865224056877196,0.18583273887634277,0.1666666716337204
brachiocephalic_trunk,1259,,backbone,24,dense,24,1,0.7683384418487549,,0.0,0.0,0.0,0.15082842111587524,0.0
brachiocephalic_trunk,1160,,backbone,16,dense,24,1,0.9797552227973938,,0.0,0.0,0.0,0.03780660033226013,0.0
brachiocephalic_trunk,1160,,backbone,24,dense,24,1,0.9887449145317078,,0.004304245114326477,0.01728219725191593,0.0024582436308264732,0.05265219882130623,0.1428571492433548
brachiocephalic_trunk,952,,backbone,16,dense,24,1,0.9415265917778015,,0.0,0.0,0.0,-0.0034133009612560272,0.0
brachiocephalic_trunk,952,,backbone,24,dense,24,1,0.9627649784088135,,0.0,0.0,0.0,0.044896919280290604,0.0
brachiocephalic_trunk,1967,,backbone,16,dense,24,1,0.957429826259613,,0.0,0.0,0.0,0.1253020465373993,0.0
brachiocephalic_trunk,1967,,backbone,24,dense,24,1,0.896733283996582,,0.0,0.0,0.0,0.09778156131505966,0.0
brachiocephalic_trunk,1172,,backbone,16,dense,24,1,0.934920608997345,,0.01180271152406931,0.012649052776396275,0.011062524281442165,0.17493519186973572,0.3333333432674408
brachiocephalic_trunk,1172,,backbone,24,dense,24,1,0.9351354837417603,,0.4838491678237915,0.3800998330116272,0.6654990315437317,0.15993276238441467,0.6000000238418579
brachiocephalic_trunk,1507,,backbone,16,dense,24,1,0.9935620427131653,,0.0,0.0,0.0,0.18838316202163696,0.0
brachiocephalic_trunk,1507,,backbone,24,dense,24,1,0.9874162673950195,,0.02271498367190361,0.11263406276702881,0.012631158344447613,0.1629260629415512,0.11764705926179886
brachiocephalic_trunk,2165,,backbone,16,dense,24,1,0.281781405210495,,0.01565365307033062,0.009309595450758934,0.04914090037345886,0.14437933266162872,0.2222222238779068
brachiocephalic_trunk,2165,,backbone,24,dense,24,1,0.360922247171402,,0.0002491719787940383,0.0002657313016243279,0.00023455542395822704,0.1297961324453354,0.043478261679410934
brachiocephalic_vein_left,5420,,backbone,16,dense,24,1,0.9549042582511902,,0.009968149475753307,0.06358209252357483,0.005407996941357851,0.0999915674328804,0.1111111119389534
brachiocephalic_vein_left,5420,,backbone,24,dense,24,1,0.9512585401535034,,0.11562158912420273,0.2731609642505646,0.0733301118016243,0.08270692825317383,0.23255813121795654
brachiocephalic_vein_left,3488,,backbone,16,dense,24,1,0.9778783321380615,,0.003834156319499016,0.10025188326835632,0.0019544523674994707,0.06842498481273651,0.11764705926179886
brachiocephalic_vein_left,3488,,backbone,24,dense,24,1,0.9821485877037048,,0.004814314190298319,0.03844219446182251,0.0025679562240839005,0.04299098625779152,0.07894736528396606
brachiocephalic_vein_left,3782,,backbone,16,dense,24,1,0.955314576625824,,0.02430175058543682,0.05458356812596321,0.015630356967449188,0.09898072481155396,0.15000000596046448
brachiocephalic_vein_left,3782,,backbone,24,dense,24,1,0.9591073989868164,,0.18194635212421417,0.2826503813266754,0.13415056467056274,0.08948715776205063,0.11428571492433548
brachiocephalic_vein_left,978,,backbone,16,dense,24,1,0.9165489077568054,,0.0,0.0,0.0,-0.029384970664978027,0.0
brachiocephalic_vein_left,978,,backbone,24,dense,24,1,0.9735092520713806,,0.0,0.0,0.0,0.029088696464896202,0.0
brachiocephalic_vein_left,4492,,backbone,16,dense,24,1,0.8178297281265259,,0.00011364365491317585,0.00014150784409139305,9.494760888628662e-05,0.19265218079090118,0.0476190485060215
brachiocephalic_vein_left,4492,,backbone,24,dense,24,1,0.6359086036682129,,0.011999252252280712,0.020184004679322243,0.008537312969565392,0.1707456409931183,0.095238097012043
brachiocephalic_vein_left,3306,,backbone,16,dense,24,1,0.9483100771903992,,0.05983902886509895,0.06411028653383255,0.05610135197639465,0.11340495198965073,0.2857142984867096
brachiocephalic_vein_left,3306,,backbone,24,dense,24,1,0.9645586609840393,,0.020371906459331512,0.19831311702728271,0.010737461037933826,0.08414588123559952,0.15625
brachiocephalic_vein_left,5591,,backbone,16,dense,24,1,0.9416746497154236,,0.04698249697685242,0.14107367396354675,0.028184454888105392,0.20924527943134308,0.1428571492433548
brachiocephalic_vein_left,5591,,backbone,24,dense,24,1,0.9297803044319153,,0.1090661957859993,0.15371805429458618,0.08451606333255768,0.1700507402420044,0.3181818127632141
brachiocephalic_vein_left,2804,,backbone,16,dense,24,1,0.9060497879981995,,0.1500699371099472,0.15803223848342896,0.14287149906158447,0.16501004993915558,0.05882352963089943
brachiocephalic_vein_left,2804,,backbone,24,dense,24,1,0.8743920922279358,,0.03133556619286537,0.028746813535690308,0.03443671390414238,0.1291472315788269,0.1666666716337204
brachiocephalic_vein_right,2815,,backbone,16,dense,24,1,0.992462158203125,,0.0644674301147461,0.07910245656967163,0.05440226197242737,0.2076294869184494,0.3333333432674408
brachiocephalic_vein_right,2815,,backbone,24,dense,24,1,0.9888580441474915,,0.014061897993087769,0.012423897162079811,0.016197407618165016,0.18027019500732422,0.043478261679410934
brachiocephalic_vein_right,1938,,backbone,16,dense,24,1,0.981170117855072,,0.0,0.0,0.0,0.1305370181798935,0.0
brachiocephalic_vein_right,1938,,backbone,24,dense,24,1,0.9929826259613037,,0.0,0.0,0.0,0.08851245045661926,0.0
brachiocephalic_vein_right,1272,,backbone,16,dense,24,1,0.9825432896614075,,0.0,0.0,0.0,0.06187139078974724,0.0
brachiocephalic_vein_right,1272,,backbone,24,dense,24,1,0.9823899269104004,,0.0,0.0,0.0,0.033786624670028687,0.0
brachiocephalic_vein_right,1114,,backbone,16,dense,24,1,0.9391571879386902,,0.0,0.0,0.0,-0.04757504165172577,0.0
brachiocephalic_vein_right,1114,,backbone,24,dense,24,1,0.9492486715316772,,0.0,0.0,0.0,-0.02343488298356533,0.0
brachiocephalic_vein_right,2819,,backbone,16,dense,24,1,0.9710031151771545,,0.007096795830875635,0.06645992398262024,0.0037485382054001093,0.12790809571743011,0.30000001192092896
brachiocephalic_vein_right,2819,,backbone,24,dense,24,1,0.9676488637924194,,0.0011945918668061495,0.010330111719667912,0.0006339515093713999,0.04107002913951874,0.095238097012043
brachiocephalic_vein_right,1330,,backbone,16,dense,24,1,0.9084950089454651,,0.007162642199546099,0.0050455559976398945,0.012340747751295567,0.2337905913591385,0.6000000238418579
brachiocephalic_vein_right,1330,,backbone,24,dense,24,1,0.637658417224884,,0.01610068418085575,0.012756695970892906,0.021820664405822754,0.1758948266506195,0.5
brachiocephalic_vein_right,1490,,backbone,16,dense,24,1,0.9963093996047974,,0.05914939194917679,0.06427256762981415,0.05478265881538391,0.18236461281776428,0.1666666716337204
brachiocephalic_vein_right,1490,,backbone,24,dense,24,1,0.9809291362762451,,0.1399262696504593,0.15492244064807892,0.12757708132266998,0.1639811247587204,0.20000001788139343
brachiocephalic_vein_right,1559,,backbone,16,dense,24,1,0.7829549312591553,,0.03453283756971359,0.02359567955136299,0.06436973810195923,0.24556773900985718,0.375
brachiocephalic_vein_right,1559,,backbone,24,dense,24,1,0.7056977152824402,,0.022777849808335304,0.01784071885049343,0.03149304538965225,0.20241044461727142,0.20000000298023224
brain,12511,,backbone,16,dense,24,1,0.9667829275131226,,0.0,0.0,0.0,0.12245339155197144,0.0
brain,12511,,backbone,24,dense,24,1,0.9705587029457092,,0.02639780007302761,0.15385600924491882,0.014437451027333736,0.1162111759185791,0.15625
brain,9634,,backbone,16,dense,24,1,0.9776125550270081,,0.012220974080264568,0.031182222068309784,0.0075997356325387955,0.2561556398868561,0.17391304671764374
brain,9634,,backbone,24,dense,24,1,0.968524694442749,,0.2797883152961731,0.27484363317489624,0.28491419553756714,0.2238185852766037,0.3968254327774048
clavicula_left,8451,,backbone,16,dense,24,1,0.9938450455665588,,0.24561147391796112,0.25734439492225647,0.2349017709493637,0.2038491815328598,0.7407407760620117
clavicula_left,8451,,backbone,24,dense,24,1,0.9978159666061401,,0.47406408190727234,0.44252628087997437,0.5104420781135559,0.17981334030628204,0.7692307829856873
clavicula_left,6319,,backbone,16,dense,24,1,0.9663582444190979,,0.012242063879966736,0.024707673117518425,0.008136836811900139,0.15099886059761047,0.05000000074505806
clavicula_left,6319,,backbone,24,dense,24,1,0.9880538582801819,,0.3424171805381775,0.3914584219455719,0.3042955696582794,0.13634717464447021,0.4318181872367859
clavicula_left,7987,,backbone,16,dense,24,1,0.9832640290260315,,0.18325701355934143,0.19056549668312073,0.17648839950561523,0.1244887113571167,0.22857142984867096
clavicula_left,7987,,backbone,24,dense,24,1,0.974882185459137,,0.2600906789302826,0.2212369292974472,0.3154987692832947,0.12900292873382568,0.453125
clavicula_left,4350,,backbone,16,dense,24,1,0.9895204901695251,,0.2785165011882782,0.21565796434879303,0.39309239387512207,0.05987163633108139,0.4545454680919647
clavicula_left,4350,,backbone,24,dense,24,1,0.9917644262313843,,0.30712974071502686,0.21560120582580566,0.5336996912956238,0.0857890173792839,0.6363636255264282
clavicula_left,7099,,backbone,16,dense,24,1,0.9563530087471008,,0.3003908395767212,0.26643189787864685,0.3442709743976593,0.25022655725479126,0.7142857313156128
clavicula_left,7099,,backbone,24,dense,24,1,0.9567165374755859,,0.43417268991470337,0.36258256435394287,0.5409880876541138,0.22354333102703094,0.7272726893424988
clavicula_left,7695,,backbone,16,dense,24,1,0.9827387928962708,,0.20001943409442902,0.19156037271022797,0.20926009118556976,0.18587760627269745,0.6060606241226196
clavicula_left,7695,,backbone,24,dense,24,1,0.98793625831604,,0.34368568658828735,0.347032368183136,0.34040290117263794,0.17219869792461395,0.6470588445663452
clavicula_left,11576,,backbone,16,dense,24,1,0.9790269732475281,,0.1574893593788147,0.17879389226436615,0.1407214254140854,0.1440269649028778,0.4285714328289032
clavicula_left,11576,,backbone,24,dense,24,1,0.9812265038490295,,0.2061558961868286,0.20182259380817413,0.21067935228347778,0.12731562554836273,0.3417721688747406
clavicula_left,8,,backbone,16,dense,24,1,0.982788622379303,,0.0,0.0,0.0,0.11879557371139526,0.0
clavicula_left,8,,backbone,24,dense,24,1,0.996202826499939,,0.0,0.0,0.0,0.1827429234981537,0.0
clavicula_left,10582,,backbone,16,dense,24,1,0.9906507134437561,,0.027412332594394684,0.03127383440732956,0.024399619549512863,0.1833086907863617,0.22857142984867096
clavicula_left,10582,,backbone,24,dense,24,1,0.9780537486076355,,0.4063621759414673,0.4423958361148834,0.3757563829421997,0.16633018851280212,0.3513513505458832
clavicula_right,7986,,backbone,16,dense,24,1,0.9640559554100037,,0.02894945815205574,0.0344049334526062,0.02498730458319187,0.14908145368099213,0.23333334922790527
clavicula_right,7986,,backbone,24,dense,24,1,0.980138897895813,,0.2380341738462448,0.2369268387556076,0.23915190994739532,0.12917308509349823,0.3137255012989044
clavicula_right,8172,,backbone,16,dense,24,1,0.9791854023933411,,0.25190818309783936,0.18067480623722076,0.41587042808532715,0.17589899897575378,0.6896551847457886
clavicula_right,8172,,backbone,24,dense,24,1,0.9839000701904297,,0.4022775888442993,0.371347576379776,0.43882814049720764,0.16910840570926666,0.7101449370384216
clavicula_right,7889,,backbone,16,dense,24,1,0.9027684330940247,,0.18408620357513428,0.21003597974777222,0.16384348273277283,0.08648435771465302,0.2368421107530594
clavicula_right,7889,,backbone,24,dense,24,1,0.9212134480476379,,0.36251479387283325,0.4649192988872528,0.2970792353153229,0.10569927841424942,0.3285714387893677
clavicula_right,4338,,backbone,16,dense,24,1,0.9901052117347717,,0.05499142035841942,0.046761803328990936,0.06673635542392731,0.018409455195069313,0.1111111119389534
clavicula_right,4338,,backbone,24,dense,24,1,0.9933863282203674,,0.14038582146167755,0.12053128331899643,0.16807140409946442,0.07702188193798065,0.4375
